order_date,order_time,product_category,qty,unit_price,store_id,store_location,customer_id,customer_age,customer_gender,loyalty_member,is_repeat_customer,customer_discovery_source,payment_method,discount_applied,total_amount,promo_applied,promo_type
2025-03-24,14:06:05,Merchandise,3,5.41,STORE_7,Downtown,CUST_66919,39,Male,False,False,Online Ad,Card,0.34,7.83,True,Flat discount
2024-12-02,10:20:35,Coffee,3,5.39,STORE_4,Airport,CUST_66920,18,Male,False,True,Walk-in,UPI,0.36,36.64,False,BOGO
2021-10-01,18:41:48,Cold Drinks,3,6.79,STORE_3,Suburbs,CUST_66921,40,Male,True,False,Online Ad,Wallet,0.49,43.55,False,% off
2024-04-23,05:45:39,Tea,4,2.59,STORE_1,Suburbs,CUST_66922,57,Female,True,False,Social Media,Wallet,0.01,35.41,False,% off
2021-05-16,03:37:46,Merchandise,2,3.36,STORE_7,Downtown,CUST_66923,22,Female,False,True,Social Media,Cash,0.02,23.23,True,None
2020-03-27,07:45:23,Cake,2,3.76,STORE_7,Suburbs,CUST_66924,50,Male,False,True,Event,UPI,0.21,39.69,True,% off
2023-03-09,03:14:05,Pizza,2,5.04,STORE_6,Suburbs,CUST_66925,47,Male,False,True,Online Ad,Cash,0.47,20.56,True,None
2023-02-05,15:39:46,Pizza,1,7.45,STORE_10,Suburbs,CUST_66926,46,Female,True,True,Social Media,Card,0.37,30.68,True,BOGO
2024-11-22,00:34:57,Tea,4,6.79,STORE_6,Downtown,CUST_66927,28,Male,False,False,Social Media,Wallet,0.21,14.83,False,% off
2023-03-17,08:58:04,Coffee,3,7.03,STORE_7,Airport,CUST_66928,37,Male,False,False,Event,Card,0.13,21.3,False,BOGO
2024-03-25,03:09:05,Merchandise,4,4.07,STORE_10,Airport,CUST_66929,51,Male,False,True,Walk-in,Cash,0.01,29.63,True,% off
2020-07-26,15:52:21,Coffee,4,4.01,STORE_1,Airport,CUST_66930,21,Other,True,False,Walk-in,Cash,0.3,12.11,False,None
2025-03-11,09:28:59,Cold Drinks,4,6.18,STORE_7,Uptown,CUST_66931,34,Male,True,True,Online Ad,Cash,0.04,18.07,False,BOGO
2020-02-10,07:03:58,Cake,3,7.15,STORE_6,Downtown,CUST_66932,28,Other,True,True,Walk-in,UPI,0.38,39.58,True,BOGO
2021-07-15,04:26:24,Cake,3,7.75,STORE_3,Airport,CUST_66933,25,Male,False,True,Walk-in,Cash,0.03,39.3,True,Flat discount
2023-02-21,02:14:26,Tea,1,4.18,STORE_8,Downtown,CUST_66934,39,Male,True,True,Walk-in,UPI,0.45,7.94,False,None
2021-05-03,01:04:57,Coffee,4,5.77,STORE_6,Downtown,CUST_66935,19,Other,True,False,Friend,Card,0.21,11.75,False,% off
2020-05-07,02:15:51,Coffee,2,6.21,STORE_4,Suburbs,CUST_66936,55,Other,True,False,Event,Wallet,0.48,13.99,True,None
2023-07-23,02:16:22,Snacks,1,7.42,STORE_9,Downtown,CUST_66937,58,Male,False,False,Social Media,Wallet,0.23,6.99,True,None
2021-07-12,20:07:43,Snacks,3,6.42,STORE_4,Uptown,CUST_66938,50,Male,True,False,Online Ad,UPI,0.21,47.5,False,None
2023-11-10,03:20:03,Cake,3,4.55,STORE_7,Airport,CUST_66939,52,Male,False,True,Event,Wallet,0.17,18.71,True,BOGO
2020-12-20,02:52:43,Tea,1,6.61,STORE_4,Suburbs,CUST_66940,58,Female,False,False,Event,Wallet,0.35,24.59,True,BOGO
2025-03-21,16:31:10,Coffee,2,4.7,STORE_6,Suburbs,CUST_66941,28,Female,False,False,Online Ad,Cash,0.07,32.81,False,None
2022-05-14,03:23:14,Merchandise,4,7.94,STORE_6,Downtown,CUST_66942,62,Female,False,False,Friend,Card,0.14,48.86,True,None
2024-11-24,16:31:19,Tea,4,4.19,STORE_10,Downtown,CUST_66943,44,Other,True,False,Event,Wallet,0.15,22.1,True,BOGO
2021-11-01,08:15:08,Cold Drinks,2,2.44,STORE_10,Airport,CUST_66944,64,Female,False,False,Online Ad,Wallet,0.07,41.73,False,Flat discount
2021-02-04,20:03:06,Coffee,4,6.26,STORE_9,Uptown,CUST_66945,47,Male,True,False,Online Ad,Wallet,0.27,11.04,True,% off
2021-09-02,18:22:25,Merchandise,3,3.79,STORE_1,Airport,CUST_66946,54,Male,True,True,Friend,UPI,0.33,17.54,False,Flat discount
2022-09-14,09:45:15,Tea,1,6.24,STORE_7,Suburbs,CUST_66947,53,Female,False,False,Online Ad,Wallet,0.37,40.78,True,% off
2022-02-28,00:53:45,Cold Drinks,2,2.46,STORE_7,Downtown,CUST_66948,29,Female,True,True,Social Media,Cash,0.47,8.64,True,BOGO
2021-05-29,23:50:43,Snacks,1,7.92,STORE_10,Uptown,CUST_66949,52,Other,False,False,Event,Cash,0.13,39.26,False,None
2021-10-09,05:40:35,Merchandise,4,6.78,STORE_7,Airport,CUST_66950,50,Other,True,True,Event,UPI,0.16,5.69,True,None
2024-06-29,20:01:16,Pizza,4,6.13,STORE_10,Uptown,CUST_66951,64,Female,False,False,Friend,UPI,0.06,24.29,False,Flat discount
2022-03-26,09:28:18,Snacks,3,5.86,STORE_4,Downtown,CUST_66952,62,Other,False,False,Online Ad,Card,0.16,39.52,True,% off
2021-10-10,13:02:14,Tea,3,2.84,STORE_7,Suburbs,CUST_66953,51,Male,False,True,Walk-in,Card,0.15,39.81,True,None
2022-09-05,20:49:11,Snacks,4,2.87,STORE_2,Downtown,CUST_66954,29,Male,False,True,Event,UPI,0.2,5.4,True,Flat discount
2021-03-03,00:22:34,Merchandise,4,2.46,STORE_1,Uptown,CUST_66955,28,Female,True,True,Online Ad,Wallet,0.33,29.21,False,Flat discount
2024-06-29,22:08:40,Cake,3,6.58,STORE_1,Airport,CUST_66956,45,Other,False,False,Walk-in,UPI,0.25,33.66,True,% off
2022-08-08,19:24:25,Snacks,3,6.28,STORE_2,Airport,CUST_66957,59,Male,False,True,Event,UPI,0.19,5.63,False,Flat discount
2023-06-29,02:59:05,Merchandise,2,7.19,STORE_8,Airport,CUST_66958,33,Other,False,True,Online Ad,Cash,0.03,10.32,False,None
2021-02-24,15:48:40,Tea,3,5.9,STORE_2,Downtown,CUST_66959,60,Male,False,False,Social Media,UPI,0.26,47.53,False,Flat discount
2024-10-31,11:08:28,Tea,2,4.37,STORE_3,Uptown,CUST_66960,52,Male,False,True,Social Media,Card,0.18,43.64,True,Flat discount
2023-08-21,03:46:05,Snacks,2,7.4,STORE_6,Suburbs,CUST_66961,53,Male,True,True,Online Ad,Card,0.17,13.02,True,BOGO
2020-02-06,13:31:26,Cold Drinks,1,5.7,STORE_1,Suburbs,CUST_66962,55,Other,False,False,Walk-in,UPI,0.31,44.29,True,Flat discount
2023-10-18,14:59:57,Snacks,3,2.28,STORE_7,Airport,CUST_66963,19,Male,True,False,Social Media,Card,0.39,38.0,True,None
2021-03-25,09:26:15,Coffee,2,7.39,STORE_7,Airport,CUST_66964,20,Female,True,True,Friend,UPI,0.38,10.73,True,Flat discount
2021-11-20,03:14:58,Cold Drinks,1,7.24,STORE_1,Downtown,CUST_66965,39,Other,True,False,Social Media,Card,0.12,5.05,True,None
2023-01-15,14:11:10,Merchandise,1,6.55,STORE_8,Uptown,CUST_66966,23,Other,True,True,Walk-in,Card,0.17,28.9,True,Flat discount
2024-01-29,04:45:58,Snacks,3,7.57,STORE_3,Suburbs,CUST_66967,58,Female,False,False,Friend,UPI,0.34,37.85,False,None
2023-06-18,09:51:32,Cold Drinks,3,4.39,STORE_9,Uptown,CUST_66968,34,Female,False,True,Walk-in,Wallet,0.35,13.05,False,% off
2025-02-18,23:31:15,Tea,1,7.07,STORE_8,Suburbs,CUST_66969,43,Other,True,True,Social Media,Card,0.34,26.35,False,% off
2021-03-16,14:54:13,Cake,2,7.6,STORE_6,Uptown,CUST_66970,43,Female,False,True,Friend,Wallet,0.21,5.84,True,% off
2022-04-15,12:09:44,Pizza,3,6.75,STORE_8,Downtown,CUST_66971,64,Male,True,True,Online Ad,Wallet,0.13,28.82,True,% off
2024-06-12,03:28:30,Cake,1,6.39,STORE_6,Downtown,CUST_66972,62,Male,False,False,Walk-in,Wallet,0.06,35.72,True,BOGO
2020-10-24,15:36:01,Coffee,1,4.14,STORE_5,Uptown,CUST_66973,43,Male,True,False,Walk-in,UPI,0.09,21.82,False,BOGO
2020-02-22,00:05:36,Snacks,2,4.03,STORE_9,Airport,CUST_66974,45,Other,True,True,Online Ad,Wallet,0.39,48.25,True,None
2024-10-30,09:17:14,Pizza,4,7.39,STORE_4,Airport,CUST_66975,32,Female,True,True,Event,Card,0.46,33.97,False,None
2022-05-24,04:32:25,Tea,2,3.08,STORE_1,Uptown,CUST_66976,51,Male,False,True,Event,Wallet,0.31,44.45,False,% off
2022-12-12,00:28:43,Merchandise,1,2.26,STORE_5,Suburbs,CUST_66977,56,Other,True,True,Online Ad,Card,0.25,34.38,True,None
2020-04-09,04:43:12,Cold Drinks,2,5.84,STORE_5,Airport,CUST_66978,21,Male,False,False,Online Ad,Wallet,0.01,27.47,False,Flat discount
2024-06-12,11:16:58,Merchandise,3,4.02,STORE_4,Downtown,CUST_66979,40,Other,True,False,Online Ad,UPI,0.38,20.39,True,None
2022-04-22,19:35:25,Cake,1,6.38,STORE_10,Uptown,CUST_66980,63,Female,True,True,Walk-in,Card,0.22,13.87,True,None
2024-08-31,06:23:38,Pizza,2,7.98,STORE_7,Uptown,CUST_66981,32,Other,False,True,Walk-in,UPI,0.46,19.95,False,BOGO
2022-01-22,06:05:03,Coffee,2,3.3,STORE_5,Suburbs,CUST_66982,34,Male,False,True,Online Ad,Wallet,0.45,11.28,False,BOGO
2024-08-27,17:05:17,Tea,2,3.92,STORE_2,Downtown,CUST_66983,53,Male,True,False,Walk-in,Wallet,0.05,32.5,True,BOGO
2022-03-04,14:55:43,Coffee,2,5.58,STORE_6,Airport,CUST_66984,47,Female,True,False,Social Media,Wallet,0.14,7.95,True,BOGO
2025-03-05,20:02:20,Cold Drinks,1,5.99,STORE_2,Uptown,CUST_66985,51,Female,False,False,Friend,Cash,0.37,41.73,False,% off
2025-01-23,21:28:01,Merchandise,2,7.96,STORE_5,Suburbs,CUST_66986,50,Other,True,False,Online Ad,Card,0.41,18.55,True,BOGO
2023-06-23,00:00:52,Tea,3,4.97,STORE_3,Suburbs,CUST_66987,59,Male,False,False,Event,Cash,0.33,13.63,False,% off
2023-07-29,06:39:08,Pizza,4,3.31,STORE_6,Airport,CUST_66988,59,Other,False,False,Friend,Card,0.12,19.09,True,% off
2024-05-23,21:57:10,Pizza,4,7.3,STORE_7,Downtown,CUST_66989,43,Female,True,False,Walk-in,Card,0.42,43.85,False,% off
2020-03-17,23:48:48,Coffee,4,6.26,STORE_3,Airport,CUST_66990,44,Female,False,False,Online Ad,Card,0.33,20.99,False,% off
2023-09-06,16:30:31,Cake,3,5.72,STORE_2,Downtown,CUST_66991,62,Other,True,False,Walk-in,Cash,0.33,7.85,False,None
2023-02-24,11:29:35,Snacks,4,7.19,STORE_10,Airport,CUST_66992,62,Female,False,True,Online Ad,Wallet,0.22,18.63,False,Flat discount
2025-01-30,18:30:10,Merchandise,1,2.46,STORE_1,Uptown,CUST_66993,22,Female,True,False,Friend,Cash,0.44,33.89,False,% off
2024-08-15,21:18:57,Cake,1,4.73,STORE_10,Downtown,CUST_66994,28,Other,False,False,Walk-in,Wallet,0.31,47.64,True,Flat discount
2022-02-28,12:52:15,Cold Drinks,3,7.33,STORE_4,Airport,CUST_66995,20,Other,False,False,Walk-in,UPI,0.06,20.15,True,BOGO
2020-04-14,01:29:58,Pizza,3,2.5,STORE_5,Suburbs,CUST_66996,19,Female,False,False,Online Ad,Cash,0.07,32.32,False,BOGO
2020-05-11,06:32:12,Cake,1,5.44,STORE_5,Uptown,CUST_66997,30,Female,True,False,Friend,UPI,0.29,29.27,True,Flat discount
2025-02-10,05:58:23,Coffee,3,3.86,STORE_3,Downtown,CUST_66998,39,Male,True,True,Social Media,Card,0.37,9.1,False,Flat discount
2020-06-03,23:37:15,Cold Drinks,3,5.4,STORE_7,Uptown,CUST_66999,21,Other,True,True,Social Media,Card,0.42,23.32,False,BOGO
2023-08-07,04:40:14,Tea,1,2.58,STORE_2,Airport,CUST_67000,43,Female,True,True,Walk-in,Wallet,0.36,22.61,False,None
2023-01-21,01:58:02,Snacks,1,5.25,STORE_8,Airport,CUST_67001,33,Other,True,True,Event,Card,0.19,20.08,True,BOGO
2024-05-08,20:38:11,Pizza,2,5.07,STORE_5,Uptown,CUST_67002,27,Other,False,False,Friend,Cash,0.35,10.67,True,None
2023-08-06,00:34:48,Pizza,2,2.39,STORE_5,Airport,CUST_67003,62,Female,False,True,Online Ad,Cash,0.34,37.52,False,Flat discount
2023-04-14,08:22:42,Snacks,4,3.4,STORE_3,Airport,CUST_67004,29,Female,False,True,Social Media,Cash,0.13,5.28,False,Flat discount
2024-12-10,21:44:46,Coffee,3,2.81,STORE_9,Airport,CUST_67005,18,Female,False,True,Online Ad,Card,0.14,14.93,False,Flat discount
2024-02-09,01:28:21,Cake,1,4.85,STORE_9,Airport,CUST_67006,57,Female,True,True,Social Media,Wallet,0.47,42.06,True,% off
2023-12-04,03:06:36,Coffee,4,3.7,STORE_3,Downtown,CUST_67007,45,Male,False,False,Walk-in,Card,0.42,6.62,False,Flat discount
2024-12-02,16:47:11,Cake,2,5.11,STORE_8,Uptown,CUST_67008,29,Male,False,False,Friend,Wallet,0.43,32.37,False,BOGO
2022-10-07,15:27:01,Cake,3,5.38,STORE_7,Uptown,CUST_67009,42,Female,True,False,Walk-in,Cash,0.35,14.66,True,None
2022-05-06,15:33:54,Cold Drinks,4,2.05,STORE_2,Uptown,CUST_67010,47,Male,False,True,Friend,UPI,0.24,16.87,False,None
2023-05-16,12:30:51,Cold Drinks,3,7.22,STORE_4,Suburbs,CUST_67011,53,Female,True,True,Event,Wallet,0.15,41.73,False,% off
2022-05-10,13:33:56,Cold Drinks,4,2.88,STORE_2,Downtown,CUST_67012,36,Other,True,True,Walk-in,UPI,0.28,25.49,False,Flat discount
2025-01-13,18:26:21,Cold Drinks,3,7.05,STORE_8,Suburbs,CUST_67013,59,Male,True,True,Friend,Wallet,0.03,24.67,True,Flat discount
2020-01-23,14:00:44,Merchandise,3,5.26,STORE_6,Airport,CUST_67014,44,Male,True,True,Online Ad,Wallet,0.04,47.52,False,None
2024-08-27,08:18:39,Cake,1,3.37,STORE_1,Suburbs,CUST_67015,44,Male,False,False,Event,Card,0.27,40.06,True,% off
2020-12-21,07:14:39,Cold Drinks,3,6.68,STORE_10,Suburbs,CUST_67016,58,Other,False,True,Friend,Card,0.22,24.38,True,BOGO
2023-04-09,08:11:54,Cold Drinks,2,5.87,STORE_1,Suburbs,CUST_67017,57,Other,True,True,Social Media,Cash,0.49,37.46,False,BOGO
2023-02-26,00:29:57,Pizza,1,5.92,STORE_9,Suburbs,CUST_67018,44,Other,False,False,Social Media,Card,0.36,26.44,True,BOGO
2023-07-17,01:19:38,Snacks,3,3.86,STORE_1,Airport,CUST_67019,31,Female,False,True,Social Media,Cash,0.45,25.39,True,% off
2021-04-18,05:18:02,Snacks,2,4.42,STORE_1,Suburbs,CUST_67020,29,Male,False,True,Walk-in,Wallet,0.13,8.14,False,Flat discount
2021-07-30,04:24:14,Snacks,2,5.22,STORE_7,Airport,CUST_67021,50,Female,False,True,Friend,UPI,0.32,25.94,False,BOGO
2021-09-21,19:46:21,Merchandise,4,4.22,STORE_1,Suburbs,CUST_67022,18,Female,True,False,Friend,Cash,0.4,13.8,False,None
2021-03-03,12:51:36,Snacks,1,4.18,STORE_1,Airport,CUST_67023,47,Female,False,False,Online Ad,Cash,0.3,46.95,True,% off
2020-02-12,17:02:17,Pizza,1,7.06,STORE_6,Airport,CUST_67024,28,Female,False,True,Online Ad,Card,0.27,20.01,False,None
2023-12-22,01:16:41,Merchandise,4,7.78,STORE_1,Downtown,CUST_67025,26,Female,True,True,Walk-in,Wallet,0.42,29.46,False,None
2022-10-30,17:51:07,Pizza,4,4.89,STORE_1,Downtown,CUST_67026,42,Male,True,False,Event,Card,0.35,39.06,True,None
2025-04-14,06:55:57,Pizza,4,7.19,STORE_3,Suburbs,CUST_67027,33,Female,False,False,Event,Card,0.38,9.83,True,BOGO
2021-04-01,10:47:51,Pizza,1,6.8,STORE_7,Suburbs,CUST_67028,60,Male,False,True,Event,UPI,0.08,23.71,True,Flat discount
2023-12-13,04:39:31,Cake,2,4.93,STORE_10,Uptown,CUST_67029,25,Other,True,False,Event,UPI,0.07,18.17,False,% off
2024-07-03,13:07:00,Cold Drinks,2,5.97,STORE_5,Suburbs,CUST_67030,53,Other,False,True,Event,Cash,0.05,16.43,True,% off
2021-06-24,18:02:43,Coffee,3,2.39,STORE_4,Airport,CUST_67031,44,Female,False,True,Event,UPI,0.48,18.32,False,Flat discount
2022-04-12,17:24:52,Cold Drinks,1,5.86,STORE_4,Downtown,CUST_67032,19,Male,False,True,Event,UPI,0.31,41.37,False,Flat discount
2024-10-25,09:51:16,Pizza,1,3.46,STORE_2,Airport,CUST_67033,62,Female,True,True,Online Ad,Cash,0.41,29.03,True,% off
2022-04-16,17:17:10,Merchandise,4,7.63,STORE_4,Suburbs,CUST_67034,54,Male,True,True,Event,Cash,0.07,11.83,True,% off
2020-12-15,05:36:24,Snacks,1,6.01,STORE_3,Suburbs,CUST_67035,33,Female,True,True,Online Ad,Card,0.0,43.87,True,Flat discount
2021-05-04,12:22:19,Snacks,1,5.72,STORE_3,Downtown,CUST_67036,44,Male,False,False,Event,Card,0.39,43.24,False,None
2021-11-10,19:16:33,Tea,2,7.43,STORE_6,Airport,CUST_67037,49,Male,True,True,Online Ad,Card,0.26,46.55,True,Flat discount
2020-04-30,02:06:39,Coffee,1,6.48,STORE_6,Airport,CUST_67038,48,Female,False,False,Social Media,UPI,0.19,9.71,False,None
2020-01-09,01:52:40,Snacks,2,4.51,STORE_8,Suburbs,CUST_67039,43,Other,True,True,Online Ad,UPI,0.24,36.8,False,BOGO
2024-03-01,14:47:22,Snacks,2,6.73,STORE_1,Downtown,CUST_67040,41,Male,False,True,Social Media,Wallet,0.19,24.65,False,Flat discount
2023-01-01,00:07:00,Coffee,1,7.59,STORE_7,Airport,CUST_67041,27,Female,True,False,Event,Cash,0.06,32.29,True,% off
2021-05-21,05:46:48,Pizza,2,7.66,STORE_6,Downtown,CUST_67042,40,Male,False,True,Event,Card,0.44,19.5,False,None
2024-11-02,08:54:02,Snacks,4,3.5,STORE_1,Suburbs,CUST_67043,26,Male,True,False,Event,UPI,0.39,19.25,False,BOGO
2021-11-11,03:10:30,Coffee,2,5.29,STORE_10,Downtown,CUST_67044,47,Male,True,False,Event,Card,0.02,41.83,False,% off
2023-01-03,05:27:34,Snacks,1,6.77,STORE_5,Suburbs,CUST_67045,37,Male,True,True,Event,Cash,0.13,20.29,False,BOGO
2021-07-09,04:23:51,Pizza,4,7.88,STORE_1,Uptown,CUST_67046,59,Male,False,True,Friend,Card,0.45,48.1,False,BOGO
2023-01-12,21:11:06,Pizza,4,2.53,STORE_10,Uptown,CUST_67047,56,Other,False,False,Social Media,Cash,0.39,39.06,True,None
2022-11-08,21:58:34,Snacks,1,6.63,STORE_5,Suburbs,CUST_67048,53,Male,True,False,Social Media,UPI,0.47,6.71,True,BOGO
2024-12-01,16:20:22,Merchandise,3,4.71,STORE_9,Suburbs,CUST_67049,57,Female,True,True,Walk-in,Wallet,0.34,15.38,False,BOGO
2024-10-10,01:50:45,Merchandise,2,7.05,STORE_10,Suburbs,CUST_67050,20,Male,True,False,Walk-in,UPI,0.11,31.16,True,% off
2021-11-07,01:41:07,Cold Drinks,2,6.51,STORE_6,Downtown,CUST_67051,53,Male,False,True,Walk-in,Wallet,0.24,31.29,False,% off
2022-11-20,14:56:29,Snacks,3,4.71,STORE_5,Downtown,CUST_67052,22,Female,True,False,Online Ad,Card,0.37,44.32,True,Flat discount
2021-02-25,18:22:57,Coffee,4,7.56,STORE_8,Downtown,CUST_67053,39,Other,True,True,Social Media,Card,0.38,13.04,True,None
2023-11-17,15:11:34,Cake,3,4.2,STORE_10,Downtown,CUST_67054,37,Female,False,True,Social Media,Card,0.02,40.87,True,None
2021-12-05,04:22:26,Cold Drinks,1,4.37,STORE_3,Airport,CUST_67055,25,Male,True,False,Online Ad,UPI,0.12,47.14,True,Flat discount
2025-03-12,14:28:41,Tea,3,6.54,STORE_7,Airport,CUST_67056,49,Male,False,False,Friend,UPI,0.0,26.63,False,None
2023-07-24,08:06:01,Coffee,4,3.59,STORE_5,Uptown,CUST_67057,41,Female,True,False,Friend,Cash,0.34,32.54,True,BOGO
2020-01-13,14:53:53,Coffee,1,6.65,STORE_5,Suburbs,CUST_67058,43,Other,False,False,Social Media,UPI,0.2,40.58,False,None
2020-05-24,15:48:53,Pizza,1,6.79,STORE_9,Suburbs,CUST_67059,54,Male,False,False,Event,Card,0.45,6.15,False,BOGO
2020-08-05,17:13:42,Merchandise,1,6.34,STORE_4,Downtown,CUST_67060,41,Female,False,True,Event,UPI,0.44,36.35,True,% off
2020-01-24,11:08:16,Pizza,2,4.25,STORE_9,Downtown,CUST_67061,36,Other,False,False,Online Ad,Cash,0.29,39.71,False,% off
2022-04-19,16:37:03,Merchandise,2,4.82,STORE_4,Suburbs,CUST_67062,43,Male,False,False,Friend,Card,0.14,32.02,False,BOGO
2020-10-21,13:59:09,Cold Drinks,1,5.33,STORE_1,Airport,CUST_67063,37,Male,False,False,Walk-in,Wallet,0.03,49.31,False,BOGO
2021-02-09,05:39:55,Snacks,3,2.77,STORE_4,Suburbs,CUST_67064,42,Other,False,True,Friend,Wallet,0.07,48.12,True,% off
2025-01-07,08:32:12,Cake,2,4.22,STORE_4,Suburbs,CUST_67065,21,Female,False,False,Friend,Wallet,0.03,30.45,False,% off
2021-07-08,11:00:44,Pizza,4,2.98,STORE_7,Suburbs,CUST_67066,46,Male,True,False,Walk-in,Cash,0.33,22.66,False,BOGO
2022-09-02,02:06:08,Cake,2,3.66,STORE_2,Uptown,CUST_67067,18,Other,False,True,Social Media,Wallet,0.19,36.44,False,% off
2021-06-24,02:36:13,Pizza,3,7.41,STORE_10,Suburbs,CUST_67068,45,Other,False,False,Friend,Card,0.4,9.78,False,Flat discount
2022-05-17,08:13:59,Tea,2,2.34,STORE_3,Suburbs,CUST_67069,62,Other,False,False,Walk-in,Card,0.37,45.91,False,None
2022-07-09,05:55:09,Coffee,3,5.32,STORE_6,Downtown,CUST_67070,63,Other,False,True,Social Media,UPI,0.15,40.23,True,% off
2021-04-16,20:39:47,Coffee,3,4.61,STORE_2,Downtown,CUST_67071,32,Other,False,True,Online Ad,Wallet,0.2,27.45,True,Flat discount
2023-03-17,11:36:40,Coffee,2,6.01,STORE_10,Suburbs,CUST_67072,49,Male,False,False,Online Ad,UPI,0.47,24.43,False,BOGO
2023-02-02,09:46:17,Tea,3,7.78,STORE_2,Airport,CUST_67073,18,Other,True,False,Online Ad,UPI,0.12,26.53,False,None
2020-05-12,10:39:05,Snacks,3,4.75,STORE_8,Airport,CUST_67074,46,Other,True,False,Event,Cash,0.45,26.72,False,BOGO
2021-08-19,03:04:42,Cold Drinks,4,5.03,STORE_6,Downtown,CUST_67075,60,Female,True,False,Social Media,Wallet,0.21,10.33,True,None
2020-12-03,20:58:39,Pizza,1,2.72,STORE_7,Airport,CUST_67076,51,Other,True,False,Event,Wallet,0.02,34.6,True,BOGO
2023-07-07,10:03:50,Coffee,1,7.47,STORE_5,Airport,CUST_67077,22,Male,False,False,Online Ad,Wallet,0.28,9.46,True,None
2021-01-13,05:30:48,Snacks,2,4.33,STORE_4,Suburbs,CUST_67078,31,Male,False,False,Online Ad,Cash,0.49,48.67,True,Flat discount
2022-06-14,06:40:11,Cold Drinks,3,2.25,STORE_2,Suburbs,CUST_67079,55,Female,False,False,Event,Card,0.03,23.56,True,Flat discount
2025-01-04,08:47:31,Coffee,2,5.18,STORE_7,Uptown,CUST_67080,38,Other,False,False,Online Ad,UPI,0.35,16.61,False,Flat discount
2024-11-06,12:58:28,Snacks,2,7.07,STORE_3,Suburbs,CUST_67081,37,Other,False,False,Social Media,Cash,0.01,7.85,False,None
2021-06-12,01:45:59,Pizza,1,5.55,STORE_10,Uptown,CUST_67082,63,Other,False,False,Event,UPI,0.13,37.07,True,% off
2022-12-07,19:48:55,Pizza,3,5.59,STORE_5,Airport,CUST_67083,47,Male,True,True,Social Media,Cash,0.04,16.16,False,None
2020-12-07,14:17:56,Cake,2,2.13,STORE_9,Uptown,CUST_67084,44,Other,False,False,Online Ad,Card,0.32,14.3,True,% off
2020-10-19,18:31:38,Coffee,2,7.82,STORE_3,Airport,CUST_67085,46,Other,True,True,Event,UPI,0.39,46.76,False,BOGO
2023-08-10,22:22:49,Merchandise,1,4.44,STORE_4,Uptown,CUST_67086,36,Male,False,False,Walk-in,Card,0.18,6.37,False,Flat discount
2023-03-13,22:05:32,Pizza,1,2.85,STORE_9,Uptown,CUST_67087,58,Female,False,True,Online Ad,Card,0.06,44.27,True,BOGO
2020-04-15,00:27:50,Merchandise,1,2.84,STORE_3,Suburbs,CUST_67088,36,Other,True,False,Online Ad,Cash,0.29,42.12,True,% off
2022-02-10,06:16:09,Coffee,2,6.01,STORE_5,Airport,CUST_67089,50,Female,True,True,Event,Cash,0.39,49.25,False,% off
2021-05-06,15:24:18,Cake,3,4.59,STORE_4,Downtown,CUST_67090,21,Female,True,False,Friend,Card,0.0,37.04,True,BOGO
2020-08-16,23:32:20,Coffee,1,2.32,STORE_1,Suburbs,CUST_67091,30,Female,False,False,Walk-in,Cash,0.42,6.31,True,% off
2025-02-09,14:32:03,Cold Drinks,1,2.52,STORE_9,Uptown,CUST_67092,62,Male,False,False,Online Ad,Cash,0.02,41.6,False,BOGO
2023-09-16,03:16:37,Snacks,3,4.56,STORE_4,Downtown,CUST_67093,44,Other,False,False,Friend,Card,0.5,33.07,False,Flat discount
2020-03-30,05:17:30,Cold Drinks,2,6.77,STORE_7,Suburbs,CUST_67094,42,Other,True,False,Friend,Card,0.18,15.22,True,Flat discount
2020-03-03,04:09:41,Cold Drinks,2,2.85,STORE_4,Downtown,CUST_67095,49,Male,False,True,Event,UPI,0.17,9.44,False,None
2021-01-28,00:14:51,Snacks,3,2.68,STORE_10,Suburbs,CUST_67096,52,Male,False,False,Online Ad,Wallet,0.17,34.17,True,BOGO
2022-04-21,03:59:40,Merchandise,1,4.83,STORE_3,Downtown,CUST_67097,39,Male,False,True,Walk-in,UPI,0.4,14.78,True,None
2025-02-15,07:12:35,Snacks,4,5.15,STORE_5,Airport,CUST_67098,52,Other,True,True,Online Ad,Cash,0.4,22.87,True,BOGO
2021-02-13,00:48:59,Snacks,3,5.08,STORE_7,Uptown,CUST_67099,38,Male,True,True,Social Media,Wallet,0.42,46.18,True,Flat discount
2023-08-12,08:25:46,Cake,4,5.02,STORE_5,Uptown,CUST_67100,44,Female,False,False,Walk-in,Cash,0.04,26.82,False,BOGO
2021-07-24,19:03:51,Snacks,2,7.34,STORE_10,Downtown,CUST_67101,47,Female,False,True,Online Ad,Cash,0.32,9.44,True,BOGO
2023-12-09,16:41:33,Coffee,2,4.35,STORE_4,Uptown,CUST_67102,49,Other,True,True,Friend,Wallet,0.29,29.95,True,Flat discount
2021-07-17,13:09:12,Coffee,4,2.2,STORE_4,Downtown,CUST_67103,57,Female,True,False,Social Media,Cash,0.43,8.09,True,Flat discount
2022-05-08,02:41:06,Coffee,1,2.06,STORE_10,Downtown,CUST_67104,43,Female,True,False,Event,Cash,0.43,31.63,False,None
2024-07-29,12:47:29,Coffee,4,4.42,STORE_10,Downtown,CUST_67105,47,Female,True,True,Walk-in,UPI,0.27,30.35,False,Flat discount
